route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
345,0000004512024090920250627,0003240532024090920250627,Molveno,0,SHAPE01217
203,0000000042024090920250627,0003218662024090920250627,Rovereto. Via Manzoni,1,SHAPE02896
636,0000000022024090920250627,0003212522024090920250627,Campo Carlo Magno,0,SHAPE00334
368,0000000062024090920250627,0003243592024090920250627,Cles. Piazza Fiera,1,SHAPE01551
171,0000000062024090920250627,0003201672024090920250627,Strada,0,SHAPE00996
345,0000004512024090920250627,0003248872024090920250627,Mezzolombardo,1,SHAPE01247
562,0000005902024090920250627,0003230882024090920250627,Susa',0,SHAPE00496
184,0000000412024090920250627,0003227082024090920250627,Torcegno,0,SHAPE00630
151,0000000042024090920250627,0003194352024090920250627,Civezzano,1,SHAPE02308
181,0000000022024090920250627,0003215882024090920250627,Trento. Autostazione,1,SHAPE01574
161,0000000092024090920250627,0003208632024090920250627,S.Lorenzo-Chiesa,0,SHAPE01289
375,0000000022024090920250627,0003241352024090920250627,Fondo. Via Garibaldi,1,SHAPE02845
520,0000000022024090920250627,0003229472024090920250627,Borgo V. Valli,0,SHAPE01378
186,0000000072024090920250627,0003217952024090920250627,Centa,0,SHAPE00295
120,0000004512024090920250627,0003196692024090920250627,Civezzano,0,SHAPE00137
503,0000000052024090920250627,0003216202024090920250627,Trento. Autostazione,0,SHAPE01221
520,0000000022024090920250627,0003228752024090920250627,Borgo Valsugana-C.Intermodale,0,SHAPE02932
215,0000006532024090920250627,0003222692024090920250627,Streva,0,SHAPE03002
423,0000000012024090920250627,0003255712024090920250627,Riva Del G. Autostazione,0,SHAPE01992
691,0000000072024093020241130,0003263382024093020241130,Primolano. Staz. Fs,0,
636,0000004512024090920250627,0003212992024090920250627,Campo Carlo Magno,0,SHAPE00334
522,0000000052024090920250627,0003232052024090920250627,Castello Tesino,0,SHAPE00287
665,0000000062024090920250627,0003206252024090920250627,Riva Del G.Autostazione,1,SHAPE03277
503,0000000092024090920250627,0003220872024090920250627,Ala. Staz. Fs.,0,SHAPE00097
86,0000000022024090920250627,0003226542024090920250627,Olle,0,SHAPE00039
357,0000000052024090920250627,0003248532024090920250627,Bresimo,0,SHAPE00169
157,0000006462024090920250627,0003204422024090920250627,Baitoni,0,SHAPE00021
672,0000000022024090920250627,0003209822024090920250627,Campi. Bivio Loc Parisi,0,SHAPE00592
336,0000000072024090920250627,0003246772024090920250627,Peio,0,SHAPE00963
507,0000000052024090920250627,0003220912024090920250627,Avio. Via M.Baldo,0,SHAPE01255
634,0000000072024090920250627,0003222192024090920250627,Riva Del G.Autostazione,1,SHAPE00265
120,0000000042024090920250627,0003194452024090920250627,Piazzo di Segonzano,0,SHAPE02571
203,0000005552024090920250627,0003222752024090920250627,Raossi,1,SHAPE01558
194,0000000092024090920250627,0003215662024090920250627,Aldeno,0,SHAPE02403
375,0000000092024090920250627,0003242312024090920250627,Cles. Autostazione,1,SHAPE01194
203,0000000062024090920250627,0003215352024090920250627,Raossi,0,SHAPE02884
345,0000000052024090920250627,0003240232024090920250627,Mezzocorona-Staz.Fs,1,SHAPE00822
102,0000000022024090920250627,0003236312024090920250627,S.Martino di Castrozza,1,SHAPE00612
695,0000000022024120120250627,0003263612024120120250627,Bassano Del Grappa. Staz. Fs,0,
1,0000000092024090920250627,0003193452024090920250627,Penia. Str. Pian Trevisan,0,SHAPE01318
494,0000000072024090920250627,0003232182024090920250627,Trento. Autostazione,1,SHAPE02728
188,0000000022024090920250627,0003230932024090920250627,Pergine V. Intermodale,1,SHAPE00634
364,0000000072024090920250627,0003242062024090920250627,Fondo. Via Garibaldi,0,SHAPE00001
3,0000000042024090920250627,0003199192024090920250627,Grauno,0,SHAPE00262
153,0000000022024090920250627,0003201132024090920250627,Ponte Arche Autostazione,0,SHAPE00570
352,0000000072024090920250627,0003253222024090920250627,Male' Ferrovia,0,
71,0000000022024090920250627,0003207462024090920250627,Trento. Autostazione,1,SHAPE00080
86,0000000042024090920250627,0003226752024090920250627,Olle,0,SHAPE00039
117,0000000052024090920250627,0003192102024090920250627,Cavalese. Autostazione,1,SHAPE01553
220,0000000062024090920250627,0003214562024090920250627,Rovereto. Via Manzoni,1,SHAPE00074
60,0000000052024090920250627,0003196722024090920250627,Verla,1,SHAPE01008
231,0000005902024090920250627,0003219732024090920250627,Brentonico,0,SHAPE00671
640,0000000022024090920250627,0003234352024090920250627,Zivignago. Paese,0,SHAPE00309
116,0000000072024090920250627,0003238582024090920250627,Fiera di Primiero,1,SHAPE00958
687,0000006272024090920250627,0003210052024090920250627,Terlago,1,SHAPE00561
562,0000000052024090920250627,0003230732024090920250627,Susa',0,SHAPE00496
186,0000000042024090920250627,0003217882024090920250627,Centa,0,SHAPE00295
423,0000000012024090920250627,0003255582024090920250627,Riva Del G. Autostazione,0,SHAPE00421
171,0000000022024090920250627,0003202052024090920250627,Baitoni,0,SHAPE01458
110,0000000092024090920250627,0003220082024090920250627,Rovereto. Via Manzoni,0,SHAPE00040
580,0000000022024090920250627,0003225102024090920250627,Ponzolotti,0,SHAPE01897
352,0000000022024090920250627,0003253402024090920250627,Trento Ftm,1,
196,0000000072024101620241225,0003264672024101620241225,Luserna,0,SHAPE01007
203,0000000042024090920250627,0003218622024090920250627,Albaredo,0,SHAPE00161
171,0000000062024090920250627,0003208952024090920250627,Riva Del G.Autostazione,1,SHAPE00012
71,0000004512024090920250627,0003202892024090920250627,Tione. Autostazione,0,SHAPE00401
71,0000000072024090920250627,0003202532024090920250627,Trento. Autostazione,1,SHAPE00080
520,0000004512024090920250627,0003228912024090920250627,Borgo V. Valli,0,SHAPE00014
375,0000000052024090920250627,0003241272024090920250627,Cles. Autostazione,1,SHAPE00318
215,0000000042024090920250627,0003215452024090920250627,Rovereto. Via Manzoni,1,SHAPE00061
634,0000000022024090920250627,0003217352024090920250627,Trento. Autostazione,1,SHAPE00180
520,0000000022024090920250627,0003228672024090920250627,Trento. Autostazione,1,SHAPE00404
395,0000000052024090920250627,0003248232024090920250627,Toss,0,SHAPE00616
340,0000000092024090920250627,0003199352024090920250627,Rovere'. Trentinalatte,0,SHAPE01532
352,0000000022024090920250627,0003252822024090920250627,Mezzana. Ftm,0,
203,0000000052024090920250627,0003221692024090920250627,Rovereto.Sc.Elementari R.Elena,1,SHAPE02398
175,0000005902024090920250627,0003210182024090920250627,Vigo Cavedine,0,SHAPE00201
200,0000000022024090920250627,0003214132024090920250627,Loc. Cazzanelli di Cornè,0,SHAPE02732
233,0000005902024090920250627,0003220142024090920250627,Saccone,0,SHAPE03310
520,0000000062024090920250627,0003228382024090920250627,Borgo Valsugana-C.Intermodale,0,SHAPE02383
71,0000000022024090920250627,0003202952024090920250627,Tione. Autostazione,0,SHAPE00401
562,0000000022024090920250627,0003234192024090920250627,Canale di Pergine. Chiesa,0,SHAPE00548
215,0000000052024090920250627,0003215532024090920250627,Pozzacchio,0,SHAPE00416
366,0000000062024102120250627,0003264702024102120250627,Cles. Autostazione,0,SHAPE03230
332,0000000052024090920250627,0003246652024090920250627,Vermiglio. Nord,0,SHAPE00293
98,0000000042024090920250627,0003230162024090920250627,Borgo Valsugana-C.Intermodale,1,SHAPE01120
618,0000000022024090920250627,0003238732024090920250627,Mis,1,SHAPE03384
110,0000000042024090920250627,0003216532024090920250627,Trento. Autostazione,1,SHAPE00065
169,0000000022024090920250627,0003232682024090920250627,Samone,0,SHAPE00598
1,0000000042024090920250627,0003192842024090920250627,Cavalese. Autostazione,1,SHAPE00319
71,0000000022024090920250627,0003209582024090920250627,Tione. Autostazione,0,SHAPE00587
181,0000000042024090920250627,0003221752024090920250627,Vigile,0,SHAPE01965
328,0000000062024090920250627,0003245832024090920250627,Menas,0,SHAPE00076
375,0000000072024090920250627,0003241312024090920250627,Cles. Autostazione,1,SHAPE00318
503,0000000322024090920250627,0003216242024090920250627,Sabbionara,0,SHAPE01586
695,0000000022024093020241130,0003264102024093020241130,Trento. Staz. Fs,1,
522,0000000052024090920250627,0003235312024090920250627,Castello Tesino,0,SHAPE00468
520,0000000022024090920250627,0003228712024090920250627,Trento. Autostazione,1,SHAPE03243
332,0000000072024090920250627,0003244802024090920250627,Vermiglio. Nord,0,SHAPE00473
556,0000000062024090920250627,0003233122024090920250627,Zava,0,SHAPE00697
120,0000000042024090920250627,0003196802024090920250627,Fornace. Via Dei Pradolini 4,0,SHAPE01368
69,0000000062024090920250627,0003232012024090920250627,Trento. Autostazione,1,SHAPE00776
375,0000000022024090920250627,0003241532024090920250627,Dermulo,1,SHAPE02385
494,0000004512024090920250627,0003228142024090920250627,Pergine V. Intermodale,1,SHAPE02333
196,0000000052024090920250627,0003222082024090920250627,Folgaria. Palasport,0,SHAPE01814
184,0000000412024090920250627,0003227102024090920250627,Torcegno,0,SHAPE00630
336,0000000072024090920250627,0003247262024090920250627,Fucine,1,SHAPE00018
562,0000000092024090920250627,0003234202024090920250627,Pergine V. Intermodale,1,SHAPE01576
366,0000000022024090920250627,0003252432024090920250627,Mezzocorona-Staz.Fs,1,SHAPE00101
636,0000000042024090920250627,0003206542024090920250627,Tione. Autostazione,1,SHAPE00406
134,0000000062024090920250627,0003207082024090920250627,Sarche. Cassa Rurale,0,SHAPE02958
175,0000000022024090920250627,0003204462024090920250627,Trento. Autostazione,1,SHAPE00112
167,0000000092024090920250627,0003200912024090920250627,Daone,0,SHAPE02196
116,0000000092024090920250627,0003238162024090920250627,Fiera di P. Via Roma 2,1,SHAPE01353
203,0000005552024090920250627,0003222712024090920250627,Ometto,0,SHAPE00731
194,0000000042024090920250627,0003220632024090920250627,Trento. Autostazione,0,SHAPE01527
235,0000000062024090920250627,0003219682024090920250627,Valle S. Felice,1,SHAPE00314
345,0000005902024090920250627,0003251682024090920250627,Mezzolombardo,0,SHAPE00200
375,0000000062024090920250627,0003242432024090920250627,Sanzeno,1,SHAPE02407
203,0000000062024090920250627,0003223692024090920250627,Rovereto. Via Savioli,1,SHAPE00648
330,0000000062024090920250627,0003245952024090920250627,Male',1,SHAPE01270
300,0000000062024090920250627,0003199162024090920250627,Civezzano. Scuola Media,0,SHAPE00192
713,0000000022024090920250627,0003253292024090920250627,Mezzolombardo,0,SHAPE00425
108,0000000022024090920250627,0003236852024090920250627,Feltre. Staz. Fs,0,SHAPE00130
640,0000000022024090920250627,0003234692024090920250627,Zivignago. Paese,0,SHAPE00309
73,0000000062024090920250627,0003207252024090920250627,Montagne. Binio,0,SHAPE01742
691,0000000022024120120250627,0003264232024120120250627,Trento. Staz. Fs,1,
157,0000000022024090920250627,0003210742024090920250627,Baitoni,0,SHAPE00021
157,0000000022024090920250627,0003210612024090920250627,Baitoni,0,SHAPE00021
80,0000000042024090920250627,0003208872024090920250627,Sopramonte,1,SHAPE00635
55,0000000022024090920250627,0003194532024090920250627,Trento. Autostazione,1,SHAPE02177
638,0000000072024090920250627,0003260542024090920250627,Cavalese. Autostazione,0,SHAPE00167
687,0000006272024090920250627,0003210012024090920250627,Ranzo,1,SHAPE00523
494,0000000042024090920250627,0003230342024090920250627,Trento. Autostazione,1,SHAPE02205
186,0000000062024090920250627,0003223572024090920250627,Trento. Autostazione,1,SHAPE00005
198,0000000022024090920250627,0003214632024090920250627,Rovereto. Staz. Fs,1,SHAPE02305
340,0000000062024090920250627,0003199682024090920250627,Mezzolombardo,0,SHAPE02557
580,0000000042024090920250627,0003225142024090920250627,Ponzolotti,0,SHAPE01887
634,0000000062024090920250627,0003217692024090920250627,Massone,1,SHAPE01448
171,0000000062024090920250627,0003201892024090920250627,Tiarno di Sopra,0,SHAPE02875
117,0000000042024090920250627,0003192112024090920250627,Cavalese. Autostazione,1,SHAPE01919
171,0000000072024090920250627,0003201562024090920250627,Riva Del G.Autostazione,1,SHAPE00012
80,0000000042024090920250627,0003208912024090920250627,Sopramonte,1,SHAPE00635
108,0000000072024090920250627,0003237312024090920250627,Borgo Valsugana-C.Intermodale,1,SHAPE01142
98,0000000062024090920250627,0003230122024090920250627,Borgo Valsugana-C.Intermodale,1,SHAPE01146
520,0000000822024090920250627,0003231932024090920250627,Trento. Autostazione,1,SHAPE01319
636,0000000022024090920250627,0003206432024090920250627,Tione. Autostazione,1,SHAPE00460
169,0000004512024090920250627,0003226472024090920250627,Borgo Valsugana-C.Intermodale,1,SHAPE00547
200,0000000062024090920250627,0003218932024090920250627,Ala. Ospedale Bivio,0,SHAPE02044
340,0000000062024090920250627,0003199312024090920250627,Mezzocorona. Borgata,1,SHAPE02597
520,0000000012024090920250627,0003229252024090920250627,Levico T. Via Avancini,0,SHAPE00407
164,0000000052024090920250627,0003200952024090920250627,Cimego Quartinago,1,SHAPE01827
345,0000000042024090920250627,0003248892024090920250627,Mezzolombardo,1,SHAPE00774
102,0000000022024090920250627,0003236202024090920250627,Fiera di P. Via Roma 2,1,SHAPE02129
198,0000000022024090920250627,0003218482024090920250627,Folgaria. Via Battisti,0,SHAPE00347
76,0000000072024122220250323,0003207232024122220250323,Viote,0,SHAPE00186
90,0000000062024090920250627,0003227332024090920250627,Levico Terme Autostazione,1,SHAPE00899
233,0000000052024090920250627,0003220102024090920250627,Saccone,0,SHAPE01921
181,0000004512024090920250627,0003215822024090920250627,Trento. Autostazione,1,SHAPE00509
157,0000000022024090920250627,0003211052024090920250627,Tione. Autostazione,1,SHAPE00847
634,0000000062024090920250627,0003225212024090920250627,Riva Del G.Autostazione,0,SHAPE01200
520,0000000012024090920250627,0003231012024090920250627,Borgo Valsugana-C.Intermodale,0,SHAPE02764
507,0000000052024090920250627,0003218742024090920250627,Avio. Via M.Baldo,0,SHAPE01747
366,0000000022024090920250627,0003252452024090920250627,Cles. Autostazione,0,SHAPE00154
169,0000006462024090920250627,0003226252024090920250627,Borgo Valsugana-C.Intermodale,1,SHAPE01279
110,0000000062024090920250627,0003221672024090920250627,Rovereto. Via Manzoni,0,SHAPE03456
604,0000000042024090920250627,0003196632024090920250627,Cavalese. Ospedale,0,SHAPE00708
171,0000000062024090920250627,0003210162024090920250627,Storo,0,SHAPE01229
3,0000004512024090920250627,0003195072024090920250627,Trento. Autostazione,1,SHAPE03375
181,0000004512024090920250627,0003217702024090920250627,Garniga Terme,0,SHAPE00882
503,0000000092024090920250627,0003216572024090920250627,Vò Sinistro-Passaggio Livello,0,SHAPE00123
401,0000000062024090920250627,0003247952024090920250627,Taio. Plesso Scolastico,1,SHAPE00385
507,0000000052024090920250627,0003219222024090920250627,Avio. Via M.Baldo,0,SHAPE01088
71,0000000072024090920250627,0003209562024090920250627,Tione. Autostazione,0,SHAPE00587
188,0000000822024090920250627,0003229522024090920250627,Pergine V. Intermodale,1,SHAPE00679
366,0000000022024102520250627,0003265322024102520250627,Trento. Autostazione,1,SHAPE01795
71,0000000022024090920250627,0003207722024090920250627,Trento. Autostazione,1,SHAPE00080
106,0000000822024090920250627,0003235662024090920250627,Ronco Chiesa,0,SHAPE00527
102,0000000022024090920250627,0003236692024090920250627,Feltre. Staz. Fs,0,SHAPE02411
90,0000000412024090920250627,0003227432024090920250627,Levico Terme Autostazione,1,SHAPE00899
311,0000000052024090920250627,0003239932024090920250627,Siror,1,SHAPE00431
1,0000000022024090920250627,0003192942024090920250627,Cavalese. Autostazione,1,SHAPE00319
71,0000000042024100920250627,0003264482024100920250627,Tione. Autostazione,0,SHAPE02494
138,0000000822024090920250627,0003235352024090920250627,Baselga. Municipio,1,SHAPE00804
175,0000000072024090920250627,0003207152024090920250627,Trento. Autostazione,1,SHAPE00112
220,0000000092024090920250627,0003214192024090920250627,Pra Da Lac,0,SHAPE00782
63,0000000022024090920250627,0003192482024090920250627,Montesover,1,SHAPE00252
322,0000000052024090920250627,0003208142024090920250627,Vigo Cavedine,1,SHAPE01842
73,0000000822024090920250627,0003202082024090920250627,Montagne. Binio,0,SHAPE01926
175,0000000062024090920250627,0003207102024090920250627,Sarche. Cassa Rurale,1,SHAPE00082
69,0000000072024090920250627,0003228102024090920250627,Trento. Autostazione,1,SHAPE02087
184,0000000022024090920250627,0003227142024090920250627,Torcegno,0,SHAPE00326
80,0000004512024090920250627,0003203892024090920250627,M. Terlago. Htl 2 Laghi,0,SHAPE00179
562,0000000062024090920250627,0003234242024090920250627,Pergine V. P.Gavazzi,1,SHAPE01907
549,0000000062024091020250627,0003262692024091020250627,Pergine V. Intermodale,1,SHAPE00597
